brave	-1
helge	0
gjennomsnittlige	-1
finans	0
helga	1
gedigne	0
champions	1
feberhete	1
tilbedte	1
arthur	-1
lyriske	1
brutalt	0
kjøtt	-1
akkompagnert	1
gjelder	-1
overtok	1
breddfull	0
magrere	1
brutale	-1
trippel	1
unntak	1
produkter	-1
raste	-1
tolket	-1
kristoffer	0
trolige	1
finale	1
timen	0
underutviklet	-1
timet	1
times	0
timer	1
ynkelige	-1
anstrengt	-1
keeperen	1
avsluttet	1
avsluttes	1
avslutter	1
vraket	1
henslengt	0
alkoholiserte	0
storstilt	-1
vagt	0
este	1
freudiansk	1
naturlig	0
fnist	-1
etterspørselen	-1
vage	-1
havnet	-1
ingenting	-1
lukrativ	0
skjeggete	-1
magret	1
damer	0
økende	-1
blytunge	0
skittent	-1
selvmotsigende	-1
jan	1
runar	1
veide	-1
kjøpt	0
planlegger	0
infamt	-1
vadsø	-1
bakgrunnen	-1
kjøpe	0
halvannet	0
tjente	1
erotiske	1
brast	-1
halvannen	0
dagfinn	0
havner	-1
kommune	1
asiatisk	1
minuttene	1
veier	0
sjukeste	0
bistre	1
karasjok	-1
veien	0
kantet	0
forgjengelige	1
gjerdet	0
oppmuntret	0
streiteste	1
bevegelige	1
uoverkommelige	1
erlend	1
skallede	1
herlige	1
infame	-1
bratt	0
velsmurt	1
somaliske	-1
bjarte	1
klusset	-1
kjørt	0
overtid	1
kamuflerte	-1
skadede	0
avhørt	-1
forkvaklet	-1
helle	1
oppslutning	-1
meteren	1
bortkastede	0
europas	0
navigator	1
kjøre	1
royal	1
tillegg	1
tiltrukket	-1
vesentlige	0
gedigen	1
vand	1
fremmelige	1
genetisk	-1
inkompetente	-1
vann	-1
internett	0
vant	1
størst	1
glade	1
metodisk	0
overraskede	1
barokke	0
hasta	1
modernisert	1
intimt	0
basta	-1
større	0
gestaltet	0
forledet	-1
presidentvalget	-1
renset	1
beviselig	-1
gjengen	1
angivelig	-1
ugifte	-1
raskt	0
masterstudier	-1
sugde	1
flyvende	1
prinsippfast	-1
ensartede	0
snusket	0
internert	-1
joe	1
operasjonsleder	-1
sjuskete	-1
jon	1
jos	1
analyse	-1
akustiske	1
joniske	0
utseende	0
uoverveid	0
sugen	0
jentene	0
symbiotisk	1
eska	1
knappa	1
suget	1
fullverdige	-1
knappe	1
drepende	-1
beksvarte	1
single	1
barbert	-1
spionerte	-1
helst	0
roligere	1
får	0
jim	0
uforsiktige	-1
kjører	0
overordnet	-1
helse	-1
ubesvarte	0
overtar	0
underkuet	-1
florlette	1
dyrebare	-1
danielsen	1
riktignok	1
sentral	0
villige	-1
utvandret	-1
puslete	1
helhetlig	0
kokett	1
forvridd	0
emnet	1
raska	1
spake	1
travleste	0
gulnede	1
raske	1
emner	-1
riste	-1
utgifter	-1
halvgjort	0
uforutsigelig	1
nazistiske	-1
valg	-1
defensive	0
produktiv	-1
sladret	-1
intime	0
fotball	1
halvkvedede	-1
straffe	1
sven	1
kompakt	1
optiske	1
isen	1
dyrebart	1
fremdeles	0
forgiftet	-1
voldelig	-1
forknytt	-1
nøye	0
lyngdal	0
vakt	-1
pusete	1
nedbrutt	-1
veltrente	0
lulla	1
konsekvenser	-1
spant	-1
popularisert	1
forkommen	-1
rettlinjede	0
uvillig	-1
importerte	0
audun	0
ubetinget	-1
skoftet	1
ist	1
forsker	-1
karikerte	-1
trakassert	-1
feilfri	1
forsket	-1
iraks	-1
preg	1
toget	-1
svar	-1
press	0
striglet	1
kveld	1
fandens	-1
fyrig	1
tiltenkt	1
lysende	1
emmen	0
svak	-1
forventa	1
sval	1
tilgang	-1
uspiselig	-1
forvente	1
tilberedt	1
forkledde	0
plukka	1
nordlige	-1
forvaring	-1
utredet	-1
innabords	1
velformede	1
redaktør	0
dimme	1
spakt	1
hengitte	0
jorda	0
vare	0
vandalisert	-1
eksepsjonelt	0
hvitere	0
samarbeide	0
sentralbord	-1
eksepsjonell	1
elektronisk	1
vennlig	1
muta	1
eksplisitt	-1
spart	1
kriminalitet	-1
prix	1
spare	1
rønning	1
gruet	1
kjenner	0
minutter	1
mutt	1
absolutt	1
hjemlandet	1
ukrainsk	-1
aftenblad	-1
dekke	-1
mangesidig	-1
pris	1
humanistisk	-1
varm	1
godkjente	-1
shabby	1
saftige	1
uedle	1
ravnsvart	0
solide	1
uavbrutt	-1
arbeidsgiver	0
sammenbitt	0
ulovlige	-1
utstedte	-1
yppige	-1
styggvakker	0
overmenneskelig	-1
artbyline	-1
metaforisk	-1
beskyldt	-1
nederst	0
åpne	0
vunnet	1
republikansk	-1
blinde	-1
blindt	-1
attraktiv	0
erfaringer	0
mellomste	-1
betalt	0
eøs	1
seismisk	-1
skadene	-1
avslørt	-1
vellykkede	-1
betale	-1
landets	0
russerne	0
forbedra	1
beherskede	-1
tolerante	-1
treffsikkert	1
poenget	-1
tenkelig	0
gammeltestamentlig	-1
sprengte	0
glatt	1
ufullkomne	-1
mattere	1
behagelig	1
mennene	-1
gyllent	1
mindreverdig	-1
veike	0
hardkokt	-1
rikholdig	1
befolkede	-1
kjedsommelige	-1
nødt	-1
patologiske	-1
urealistiske	-1
tungvint	0
opptatt	0
forsteinet	-1
bevingede	1
antikvert	0
klimatisk	1
mekket	1
andel	-1
drar	1
drap	-1
verbal	-1
pillet	0
pensjonert	0
indiske	-1
lakka	0
interesserte	1
uforsonlige	-1
ubekvemt	-1
introdusert	1
lodden	1
etablerte	0
bjarne	1
patent	0
grelle	-1
indianske	0
rebelsk	0
befestede	0
loddet	1
lettlivet	1
moskva	-1
fascistiske	-1
oppnå	-1
venstre	1
jørgen	1
motstrebende	-1
sure	-1
ladete	0
pasienter	-1
knirkefritt	1
surt	-1
halvkvedet	0
pasienten	-1
leserne	-1
distrahert	1
innkvartert	-1
samle	0
overganger	1
gjengjeldt	1
overgangen	1
justisminister	-1
operativ	0
refererte	0
nesta	0
vettskremte	-1
glass	1
irsk	1
neste	1
åpen	1
landene	-1
fenomenale	1
maktsyk	-1
drev	-1
svikta	1
automatisk	-1
kryssklippet	0
sperret	0
sentrum	0
fenomenalt	1
